,id,time (delta),RSSI (dBm)
26898,45056,7:,-68
26899,45056,7:,-68
26900,45056,7:,-68
26907,45056,7:,-68
26908,45056,7:,-68
26909,45056,7:,-68
26916,45056,7:,-68
26917,45056,7:,-68
26918,45056,7:,-68
26925,45056,8:,-68
26926,45056,8:,-68
26927,45056,8:,-68
26934,45056,8:,-68
26935,45056,8:,-68
26936,45056,8:,-68
26943,45056,8:,-68
26944,45056,8:,-68
26945,45056,8:,-68
26952,45056,8:,-68
26953,45056,8:,-68
26954,45056,8:,-68
26961,45056,8:,-68
26962,45056,8:,-68
26963,45056,8:,-68
26970,45056,8:,-68
26971,45056,8:,-68
26972,45056,8:,-68
26979,45056,8:,-68
26980,45056,8:,-68
26981,45056,8:,-68
26988,45056,8:,-68
26989,45056,8:,-68
26990,45056,8:,-68
26997,45056,8:,-68
26998,45056,8:,-68
26999,45056,8:,-68
27006,45056,8:,-68
27007,45056,8:,-68
27008,45056,8:,-68
27015,45056,9:,-68
27016,45056,9:,-68
27017,45056,9:,-68
27024,45056,9:,-68
27025,45056,9:,-68
27026,45056,9:,-68
27033,45056,9:,-68
27034,45056,9:,-68
27035,45056,9:,-68
27042,45056,9:,-68
27043,45056,9:,-68
27044,45056,9:,-68
27051,45056,9:,-68
27052,45056,9:,-68
27053,45056,9:,-68
27060,45056,9:,-68
27061,45056,9:,-68
27062,45056,9:,-68
27069,45056,9:,-68
27070,45056,9:,-68
27071,45056,9:,-68
27078,45056,9:,-68
27079,45056,9:,-68
27080,45056,9:,-68
27087,45056,9:,-68
27088,45056,9:,-68
27089,45056,9:,-68
27096,45056,9:,-68
27097,45056,9:,-68
27098,45056,9:,-68
27105,45056,10:,-68
27106,45056,10:,-68
27107,45056,10:,-68
27114,45056,10:,-68
27115,45056,10:,-68
27116,45056,10:,-68
27123,45056,10:,-68
27124,45056,10:,-68
27125,45056,10:,-68
27132,45056,10:,-68
27133,45056,10:,-68
27134,45056,10:,-68
27141,45056,10:,-68
27142,45056,10:,-68
27143,45056,10:,-68
27150,45056,10:,-68
27151,45056,10:,-68
27152,45056,10:,-68
27159,45056,10:,-68
27160,45056,10:,-68
27161,45056,10:,-68
27168,45056,10:,-68
27169,45056,10:,-68
27170,45056,10:,-68
27177,45056,10:,-68
27178,45056,10:,-68
27179,45056,10:,-68
27186,45056,10:,-68
27187,45056,10:,-68
27188,45056,10:,-68
27195,45056,11:,-68
27196,45056,11:,-68
27197,45056,11:,-68
27204,45056,11:,-68
27205,45056,11:,-68
27206,45056,11:,-68
27213,45056,11:,-68
27214,45056,11:,-68
27215,45056,11:,-68
27222,45056,11:,-68
27223,45056,11:,-68
27224,45056,11:,-68
27231,45056,11:,-68
27232,45056,11:,-68
27233,45056,11:,-68
27240,45056,11:,-68
27241,45056,11:,-68
27242,45056,11:,-68
27249,45056,11:,-68
27250,45056,11:,-68
27251,45056,11:,-68
27258,45056,11:,-68
27259,45056,11:,-68
27260,45056,11:,-68
27267,45056,11:,-68
27268,45056,11:,-68
27269,45056,11:,-68
27276,45056,11:,-68
27277,45056,11:,-68
27278,45056,11:,-68
27285,45056,12:,-68
27286,45056,12:,-68
27287,45056,12:,-68
27294,45056,12:,-68
27295,45056,12:,-68
27296,45056,12:,-68
27303,45056,12:,-68
27304,45056,12:,-68
27305,45056,12:,-68
27312,45056,12:,-68
27313,45056,12:,-68
27314,45056,12:,-68
27321,45056,12:,-68
27322,45056,12:,-68
27323,45056,12:,-68
27330,45056,12:,-68
27331,45056,12:,-68
27332,45056,12:,-68
27339,45056,12:,-68
27340,45056,12:,-68
27341,45056,12:,-68
27348,45056,12:,-68
27349,45056,12:,-68
27350,45056,12:,-68
27357,45056,12:,-68
27358,45056,12:,-68
27359,45056,12:,-68
27366,45056,12:,-68
27367,45056,12:,-68
27368,45056,12:,-68
27375,45056,13:,-68
27376,45056,13:,-68
27377,45056,13:,-68
27384,45056,13:,-68
27385,45056,13:,-68
27386,45056,13:,-68
27393,45056,13:,-68
27394,45056,13:,-68
27395,45056,13:,-68
27402,45056,13:,-68
27403,45056,13:,-68
27404,45056,13:,-68
27411,45056,13:,-68
27412,45056,13:,-68
27413,45056,13:,-68
27420,45056,13:,-68
27421,45056,13:,-68
27422,45056,13:,-68
27429,45056,13:,-68
27430,45056,13:,-68
27431,45056,13:,-68
27438,45056,13:,-68
27439,45056,13:,-68
27440,45056,13:,-68
27447,45056,13:,-68
27448,45056,13:,-68
27449,45056,13:,-68
27456,45056,13:,-68
27457,45056,13:,-68
27458,45056,13:,-68
27465,45056,14:,-68
27466,45056,14:,-68
27467,45056,14:,-68
27474,45056,14:,-68
27475,45056,14:,-68
27476,45056,14:,-68
27483,45056,14:,-68
27484,45056,14:,-68
27485,45056,14:,-68
27492,45056,14:,-68
27493,45056,14:,-68
27494,45056,14:,-68
27501,45056,14:,-68
27502,45056,14:,-68
27503,45056,14:,-68
27510,45056,14:,-68
27511,45056,14:,-68
27512,45056,14:,-68
27519,45056,14:,-68
27520,45056,14:,-68
27521,45056,14:,-68
27528,45056,14:,-68
27529,45056,14:,-68
27530,45056,14:,-68
27537,45056,14:,-68
27538,45056,14:,-68
27539,45056,14:,-68
27546,45056,14:,-68
27547,45056,14:,-68
27548,45056,14:,-68
27555,45056,15:,-68
27556,45056,15:,-68
27557,45056,15:,-68
27564,45056,15:,-68
27565,45056,15:,-68
27566,45056,15:,-68
27573,45056,15:,-68
27574,45056,15:,-68
27575,45056,15:,-68
27582,45056,15:,-68
27583,45056,15:,-68
27584,45056,15:,-68
27591,45056,15:,-68
27592,45056,15:,-68
27593,45056,15:,-68
27600,45056,15:,-68
27601,45056,15:,-68
27602,45056,15:,-68
27609,45056,15:,-68
27610,45056,15:,-68
27611,45056,15:,-68
27618,45056,15:,-68
27619,45056,15:,-68
27620,45056,15:,-68
27627,45056,15:,-68
27628,45056,15:,-68
27629,45056,15:,-68
27636,45056,15:,-68
27637,45056,15:,-68
27638,45056,15:,-68
27645,45056,16:,-68
27646,45056,16:,-68
27647,45056,16:,-68
27654,45056,16:,-68
27655,45056,16:,-68
27656,45056,16:,-68
27663,45056,16:,-68
27664,45056,16:,-68
27665,45056,16:,-68
27672,45056,16:,-68
27673,45056,16:,-68
27674,45056,16:,-68
27681,45056,16:,-68
27682,45056,16:,-68
27683,45056,16:,-68
27690,45056,16:,-68
27691,45056,16:,-68
27692,45056,16:,-68
27699,45056,16:,-68
27700,45056,16:,-68
27701,45056,16:,-68
27708,45056,16:,-68
27709,45056,16:,-68
27710,45056,16:,-68
27717,45056,16:,-68
27718,45056,16:,-68
27719,45056,16:,-68
27726,45056,16:,-68
27727,45056,16:,-68
27728,45056,16:,-68
27735,45056,17:,-68
27736,45056,17:,-68
27737,45056,17:,-68
27744,45056,17:,-68
27745,45056,17:,-68
27746,45056,17:,-68
27753,45056,17:,-68
27754,45056,17:,-68
27755,45056,17:,-68
27762,45056,17:,-68
27763,45056,17:,-68
27764,45056,17:,-68
27771,45056,17:,-68
27772,45056,17:,-68
27773,45056,17:,-68
27780,45056,17:,-68
27781,45056,17:,-68
27782,45056,17:,-68
27789,45056,17:,-68
27790,45056,17:,-68
27791,45056,17:,-68
27798,45056,17:,-68
27799,45056,17:,-68
27800,45056,17:,-68
27807,45056,17:,-68
27808,45056,17:,-68
27809,45056,17:,-68
27816,45056,17:,-68
27817,45056,17:,-68
27818,45056,17:,-68
27825,45056,18:,-68
27826,45056,18:,-68
27827,45056,18:,-68
27834,45056,18:,-68
27835,45056,18:,-68
27836,45056,18:,-68
27843,45056,18:,-68
27844,45056,18:,-68
27845,45056,18:,-68
27852,45056,18:,-68
27853,45056,18:,-68
27854,45056,18:,-68
27861,45056,18:,-68
27862,45056,18:,-68
27863,45056,18:,-68
27870,45056,18:,-68
27871,45056,18:,-68
27872,45056,18:,-68
27879,45056,18:,-68
27880,45056,18:,-68
27881,45056,18:,-68
27888,45056,18:,-68
27889,45056,18:,-68
27890,45056,18:,-68
27897,45056,18:,-68
27898,45056,18:,-68
27899,45056,18:,-68
27906,45056,18:,-68
27907,45056,18:,-68
27908,45056,18:,-68
27915,45056,19:,-68
27916,45056,19:,-68
27917,45056,19:,-68
27924,45056,19:,-68
27925,45056,19:,-68
27926,45056,19:,-68
27933,45056,19:,-68
27934,45056,19:,-68
27935,45056,19:,-68
27942,45056,19:,-68
27943,45056,19:,-68
27944,45056,19:,-68
27951,45056,19:,-68
27952,45056,19:,-68
27953,45056,19:,-68
27960,45056,19:,-68
27961,45056,19:,-68
27962,45056,19:,-68
27969,45056,19:,-68
27970,45056,19:,-68
27971,45056,19:,-68
27978,45056,19:,-68
27979,45056,19:,-68
27980,45056,19:,-68
27987,45056,19:,-68
27988,45056,19:,-68
27989,45056,19:,-68
27996,45056,19:,-68
27997,45056,19:,-68
27998,45056,19:,-68
28005,45056,20:,-68
28006,45056,20:,-68
28007,45056,20:,-68
28014,45056,20:,-68
28015,45056,20:,-68
28016,45056,20:,-68
28023,45056,20:,-68
28024,45056,20:,-68
28025,45056,20:,-68
28032,45056,20:,-68
28033,45056,20:,-68
28034,45056,20:,-68
28041,45056,20:,-68
28042,45056,20:,-68
28043,45056,20:,-68
28050,45056,20:,-68
28051,45056,20:,-68
28052,45056,20:,-68
28059,45056,20:,-68
28060,45056,20:,-68
28061,45056,20:,-68
28068,45056,20:,-68
28069,45056,20:,-68
28070,45056,20:,-68
28077,45056,20:,-68
28078,45056,20:,-68
28079,45056,20:,-68
28086,45056,20:,-68
28087,45056,20:,-68
28088,45056,20:,-68
28095,45056,21:,-68
28096,45056,21:,-68
28097,45056,21:,-68
28104,45056,21:,-68
28105,45056,21:,-68
28106,45056,21:,-68
28113,45056,21:,-68
28114,45056,21:,-68
28115,45056,21:,-68
28122,45056,21:,-68
28123,45056,21:,-68
28124,45056,21:,-68
28131,45056,21:,-68
28132,45056,21:,-68
28133,45056,21:,-68
28140,45056,21:,-68
28141,45056,21:,-68
28142,45056,21:,-68
28149,45056,21:,-68
28150,45056,21:,-68
28151,45056,21:,-68
28158,45056,21:,-68
28159,45056,21:,-68
28160,45056,21:,-68
28167,45056,21:,-68
28168,45056,21:,-68
28169,45056,21:,-68
28176,45056,21:,-68
28177,45056,21:,-68
28178,45056,21:,-68
28185,45056,22:,-68
28186,45056,22:,-68
28187,45056,22:,-68
28194,45056,22:,-68
28195,45056,22:,-68
28196,45056,22:,-68
28203,45056,22:,-68
28204,45056,22:,-68
28205,45056,22:,-68
28212,45056,22:,-68
28213,45056,22:,-68
28214,45056,22:,-68
28221,45056,22:,-68
28222,45056,22:,-68
28223,45056,22:,-68
28230,45056,22:,-68
28231,45056,22:,-68
28232,45056,22:,-68
28239,45056,22:,-68
28240,45056,22:,-68
28241,45056,22:,-68
28248,45056,22:,-68
28249,45056,22:,-68
28250,45056,22:,-68
28257,45056,22:,-68
28258,45056,22:,-68
28259,45056,22:,-68
28266,45056,22:,-68
28267,45056,22:,-68
28268,45056,22:,-68
28275,45056,23:,-68
28276,45056,23:,-68
28277,45056,23:,-68
28284,45056,23:,-68
28285,45056,23:,-68
28286,45056,23:,-68
28293,45056,23:,-68
28294,45056,23:,-68
28295,45056,23:,-68
28302,45056,23:,-68
28303,45056,23:,-68
28304,45056,23:,-68
28311,45056,23:,-68
28312,45056,23:,-68
28313,45056,23:,-68
28320,45056,23:,-68
28321,45056,23:,-68
28322,45056,23:,-68
28329,45056,23:,-68
28330,45056,23:,-68
28331,45056,23:,-68
28338,45056,23:,-68
28339,45056,23:,-68
28340,45056,23:,-68
28347,45056,23:,-68
28348,45056,23:,-68
28349,45056,23:,-68
28356,45056,23:,-68
28357,45056,23:,-68
28358,45056,23:,-68
28365,45056,24:,-68
28366,45056,24:,-68
28367,45056,24:,-68
28374,45056,24:,-68
28375,45056,24:,-68
28376,45056,24:,-68
28383,45056,24:,-68
28384,45056,24:,-68
28385,45056,24:,-68
28392,45056,24:,-68
28393,45056,24:,-68
28394,45056,24:,-68
28401,45056,24:,-68
28402,45056,24:,-68
28403,45056,24:,-68
28410,45056,24:,-68
28411,45056,24:,-68
28412,45056,24:,-68
28419,45056,24:,-68
28420,45056,24:,-68
28421,45056,24:,-68
28428,45056,24:,-68
28429,45056,24:,-68
28430,45056,24:,-68
28437,45056,24:,-68
28438,45056,24:,-68
28439,45056,24:,-68
28446,45056,24:,-68
28447,45056,24:,-68
28448,45056,24:,-68
28455,45056,25:,-68
28456,45056,25:,-68
28457,45056,25:,-68
28464,45056,25:,-68
28465,45056,25:,-68
28466,45056,25:,-68
28473,45056,25:,-68
28474,45056,25:,-68
28475,45056,25:,-68
28482,45056,25:,-68
28483,45056,25:,-68
28484,45056,25:,-68
28491,45056,25:,-68
28492,45056,25:,-68
28493,45056,25:,-68
28500,45056,25:,-68
28501,45056,25:,-68
28502,45056,25:,-68
28509,45056,25:,-68
28510,45056,25:,-68
28511,45056,25:,-68
28518,45056,25:,-68
28519,45056,25:,-68
28520,45056,25:,-68
28527,45056,25:,-68
28528,45056,25:,-68
28529,45056,25:,-68
28536,45056,25:,-68
28537,45056,25:,-68
28538,45056,25:,-68
28545,45056,26:,-68
28546,45056,26:,-68
28547,45056,26:,-68
28554,45056,26:,-68
28555,45056,26:,-68
28556,45056,26:,-68
28563,45056,26:,-68
28564,45056,26:,-68
28565,45056,26:,-68
28572,45056,26:,-68
28573,45056,26:,-68
28574,45056,26:,-68
28581,45056,26:,-68
28582,45056,26:,-68
28583,45056,26:,-68
28590,45056,26:,-68
28591,45056,26:,-68
28592,45056,26:,-68
28599,45056,26:,-68
28600,45056,26:,-68
28601,45056,26:,-68
28608,45056,26:,-68
28609,45056,26:,-68
28610,45056,26:,-68
28617,45056,26:,-68
28618,45056,26:,-68
28619,45056,26:,-68
28626,45056,26:,-68
28627,45056,26:,-68
28628,45056,26:,-68
28635,45056,27:,-68
28636,45056,27:,-68
28637,45056,27:,-68
28644,45056,27:,-68
28645,45056,27:,-68
28646,45056,27:,-68
28653,45056,27:,-68
28654,45056,27:,-68
28655,45056,27:,-68
28662,45056,27:,-68
28663,45056,27:,-68
28664,45056,27:,-68
28671,45056,27:,-68
28672,45056,27:,-68
28673,45056,27:,-68
28680,45056,27:,-68
28681,45056,27:,-68
28682,45056,27:,-68
28689,45056,27:,-68
28690,45056,27:,-68
28691,45056,27:,-68
28698,45056,27:,-68
28699,45056,27:,-68
28700,45056,27:,-68
28707,45056,27:,-68
28708,45056,27:,-68
28709,45056,27:,-68
28716,45056,27:,-68
28717,45056,27:,-68
28718,45056,27:,-68
28725,45056,28:,-68
28726,45056,28:,-68
28727,45056,28:,-68
28734,45056,28:,-68
28735,45056,28:,-68
28736,45056,28:,-68
28743,45056,28:,-68
28744,45056,28:,-68
28745,45056,28:,-68
28752,45056,28:,-68
28753,45056,28:,-68
28754,45056,28:,-68
28761,45056,28:,-68
28762,45056,28:,-68
28763,45056,28:,-68
28770,45056,28:,-68
28771,45056,28:,-68
28772,45056,28:,-68
28779,45056,28:,-68
28780,45056,28:,-68
28781,45056,28:,-68
28788,45056,28:,-68
28789,45056,28:,-68
28790,45056,28:,-68
28797,45056,28:,-68
28798,45056,28:,-68
28799,45056,28:,-68
28806,45056,28:,-68
28807,45056,28:,-68
28808,45056,28:,-68
28815,45056,29:,-68
28816,45056,29:,-68
28817,45056,29:,-68
28824,45056,29:,-68
28825,45056,29:,-68
28826,45056,29:,-68
28833,45056,29:,-68
28834,45056,29:,-68
28835,45056,29:,-68
28842,45056,29:,-68
28843,45056,29:,-68
28844,45056,29:,-68
28851,45056,29:,-68
28852,45056,29:,-68
28853,45056,29:,-68
28860,45056,29:,-68
28861,45056,29:,-68
28862,45056,29:,-68
28869,45056,29:,-68
28870,45056,29:,-68
28871,45056,29:,-68
28878,45056,29:,-68
28879,45056,29:,-68
28880,45056,29:,-68
28887,45056,29:,-68
28888,45056,29:,-68
28889,45056,29:,-68
28896,45056,29:,-68
28897,45056,29:,-68
28898,45056,29:,-68
28905,45056,30:,-68
28906,45056,30:,-68
28907,45056,30:,-68
28914,45056,30:,-68
28915,45056,30:,-68
28916,45056,30:,-68
28923,45056,30:,-68
28924,45056,30:,-68
28925,45056,30:,-68
28932,45056,30:,-68
28933,45056,30:,-68
28934,45056,30:,-68
28941,45056,30:,-68
28942,45056,30:,-68
28943,45056,30:,-68
28950,45056,30:,-68
28951,45056,30:,-68
28952,45056,30:,-68
28959,45056,30:,-68
28960,45056,30:,-68
28961,45056,30:,-68
28968,45056,30:,-68
28969,45056,30:,-68
28970,45056,30:,-68
28977,45056,30:,-68
28978,45056,30:,-68
28979,45056,30:,-68
28986,45056,30:,-68
28987,45056,30:,-68
28988,45056,30:,-68
28995,45056,31:,-68
28996,45056,31:,-68
28997,45056,31:,-68
